Well no,Dia,Dev(deg),LiquidFlowrate,Gasflowrate,Area (m2),z,GasDens,Condesnate Presence,Water presence,LiquidDens,GasVis,LiqVis,g (m/s2),Test Vg,P/T,Test status,Vsg,Vsl,Rel,Reg,film thickness,"d(0,90)","d(15,90)","d(30,90)","d(45,90)","d(60,90)","d(90,90)","d(120,90)","d(150,90)","d(180,90)","d(210,90)","d(270,90)","d(360,90)",friction_factor,critical_film_thickness,Qcr,ΔQ
103,0.0518414,90,1986.701552,16083.9691,0.002111054,0.137384793,39.98097457,1,1,878.8454585,2.5e-05,0.015,9.81,1.811776905,0.002310935,Near L.U,88.18147634470745,10.89222907744094,33083.750856605904,7310842.947459568,0.0001362436889088,-6.812184445442575e-05,-6.115825777007824e-05,-4.074205464170285e-05,-8.264565573127481e-06,3.4060922227212886e-05,0.0001362436889088,0.0002384264555904,0.0003132294324594,0.0003406092222721,0.0003132294324594,0.0001362436889088,-6.812184445442575e-05,0.0148714155060186,0.0003406092222721,16083.9691,0.0
104,0.0990854,90,1793.37336,13308.91809,0.017102346,3.627506812,39.98041477,0,1,1000.0,2.5e-05,0.015,9.81,2.512881581,0.004493485,Loaded,9.006800468991797,1.2136640943084651,8017.092816679466,1427208.7358964526,0.0003793837380533,-0.0001896918690266,-0.0001703010879363,-0.0001134501943519,-2.3013482720784885e-05,9.484593451332892e-05,0.0003793837380533,0.0006639215415933,0.0008722176704586,0.0009484593451332,0.0008722176704586,0.0003793837380533,-0.0001896918690266,0.0195267663832238,0.0009484593451332,244859.6346768434,231550.7165868434
105,0.0660146,90,2225.818,14158.4235,0.009679389,0.300084456,39.97985498,0,1,1000.0,2.5e-05,0.015,9.81,0.293054525,0.005991313,Loaded,16.92974562640266,2.661492118149194,11713.155838851457,1787276.0456631258,0.0003312052803985,-0.0001656026401992,-0.0001486743208118,-9.904299964047428e-05,-2.0090969203357025e-05,8.280132009962544e-05,0.0003312052803985,0.0005796092406973,0.0007614535604374,0.0008280132009962,0.0007614535604374,0.0003312052803985,-0.0001656026401992,0.0239910391046168,0.0008280132009962,208274.48899884464,194116.06549884463
106,0.1876044,90,9125.8538,162538.7018,0.027645983,0.71103712,39.97929519,1,0,779.2669289,2.5e-05,0.015,9.81,2.480861338,0.006740227,Loaded,68.04688169826338,3.8205417358898046,37235.99427966786,20414858.443865944,7.128159911614279e-05,-3.5640799558071394e-05,-3.199750717205673e-05,-2.131591436929428e-05,-4.323954047125588e-06,1.7820399779035704e-05,7.128159911614279e-05,0.0001247427984532,0.0001638791126015,0.0001782039977903,0.0001638791126015,7.12815991161428e-05,-3.5640799558071394e-05,0.006418560030603,0.0001782039977903,366306.2486544744,203767.54685447438
107,0.050673,90,1193.356422,11808.1252,0.002016969,0.060310359,39.97873539,0,1,1000.0,2.5e-05,0.015,9.81,0.165009771,0.008559018,Near L.U,67.75872165848857,6.847853005290613,23133.41702247275,5490739.810554301,0.0001723263363249,-8.616316816249337e-05,-7.735535188413432e-05,-5.153214117282269e-05,-1.0453345163660974e-05,4.30815840812467e-05,0.0001723263363249,0.0003015710885687,0.0003961848138227,0.0004308158408124,0.0003961848138227,0.0001723263363249,-8.616316816249337e-05,0.017785967832529,0.0004308158408124,11808.1252,0.0
108,0.1876044,90,6184.5943,110152.5348,0.027645983,0.824747285,39.9781756,1,0,779.2669289,2.5e-05,0.015,9.81,1.455683381,0.009029764,Loaded,46.11539541839406,2.5891824656117315,25234.84629754494,13834769.232003707,8.967640701746e-05,-4.483820350873e-05,-4.025472930300229e-05,-2.68166628783902e-05,-5.439786254276307e-06,2.241910175436501e-05,8.967640701746e-05,0.0001569337122805,0.0002061694769133,0.0002241910175436,0.0002061694769133,8.967640701746002e-05,-4.483820350873e-05,0.0067872974827628,0.0002241910175436,320208.01063681097,210055.47583681098
109,0.050673,90,794.0764702,12516.04637,0.002016969,0.500712296,39.97761581,1,0,734.7373901,2.5e-05,0.015,9.81,1.29074276,0.009628896,Near L.U,71.8209951101777,4.5566595550525575,11310.03843713268,5819757.868680555,0.0001449549703046,-7.247748515230249e-05,-6.506865389466942e-05,-4.3347059728305286e-05,-8.79299339901625e-06,3.623874257615126e-05,0.0001449549703046,0.000253671198033,0.0003332570003375,0.0003623874257615,0.0003332570003375,0.0001449549703046,-7.247748515230249e-05,0.0157519909717923,0.0003623874257615,12516.04637,0.0
110,0.1876044,90,4419.8386,78720.83466,0.027645983,16.81386935,39.97705602,1,0,779.2669289,2.5e-05,0.015,9.81,19.49883471,0.009821474,Loaded,32.9565036755915,1.850366903444888,18034.15750827119,9886781.849145964,0.0001093389876311,-5.466949381558887e-05,-4.908104032870563e-05,-3.269652373783093e-05,-6.63252177193901e-06,2.733474690779445e-05,0.0001093389876311,0.0001913432283545,0.0002513744990001,0.0002733474690779,0.0002513744990001,0.0001093389876311,-5.466949381558887e-05,0.0071819313650178,0.0002733474690779,179334.8572823233,100614.0226223233
111,0.1876044,90,2604.20706,46382.99539,0.027645983,2.438500386,39.97649622,1,0,779.2669289,2.5e-05,0.015,9.81,1.580157014,0.010356412,Loaded,19.418256483911605,1.0902521539002612,10625.8812944418,5825295.646587153,0.0001493904328885,-7.469521644429978e-05,-6.705968310280365e-05,-4.467343205722272e-05,-9.062049321284331e-06,3.734760822214991e-05,0.0001493904328885,0.000261433257555,0.0003434542978344,0.0003734760822214,0.0003434542978344,0.0001493904328885,-7.469521644429978e-05,0.0079876167703762,0.0003734760822214,289642.33816385176,243259.34277385176
112,0.0660146,90,890.3272,11326.7388,0.009679389,2.101674751,39.97593643,1,0,779.2669289,2.5e-05,0.015,9.81,0.919493053,0.010698773,Loaded,13.543796501122126,1.0645968472596774,3651.06999130755,1429680.6953408488,0.0003398988585183,-0.0001699494292591,-0.0001525767701352,-0.0001016427107729,-2.0618323145489992e-05,8.497471462959441e-05,0.0003398988585183,0.0005948230024071,0.0007814404278097,0.0008497471462959,0.0007814404278097,0.0003398988585183,-0.0001699494292591,0.0245370054354565,0.0008497471462959,228864.32584693417,217537.58704693418
113,0.0425958,90,635.948,22653.4776,0.005462039,1.091956518,39.97537664,0,1,1000.0,2.5e-05,0.015,9.81,1.69321244,0.010698773,Loaded,48.00246752950684,1.3475667515372924,3826.7122556754807,3269511.7114081406,0.0002400670300915,-0.0001200335150457,-0.0001077633865173,-7.178918991399074e-05,-1.4562507284023433e-05,6.001675752288115e-05,0.0002400670300915,0.0004201173026601,0.000551923250097,0.0006001675752288,0.000551923250097,0.0002400670300915,-0.0001200335150457,0.0262403681312895,0.0006001675752288,220386.89169587768,197733.41409587767
114,0.050673,90,2377.173624,20161.59506,0.002016969,0.399990147,39.97481684,1,1,849.5722877,2.5e-05,0.015,9.81,1.384131054,0.011554675,Near L.U,115.69354869828938,13.640966977765157,39149.917645942405,9374157.218601136,0.0001158754696115,-5.793773480579396e-05,-5.2015193485222414e-05,-3.46511809270424e-05,-7.029025891706399e-06,2.896886740289699e-05,0.0001158754696115,0.0002027820718202,0.0002664021201502,0.0002896886740289,0.0002664021201502,0.0001158754696115,-5.793773480579396e-05,0.0135837460729586,0.0002896886740289,20161.59506,0.0
115,0.0620014,90,12110.32597,45505.17313,0.003019597,0.443906382,39.97425705,1,1,872.2663689,2.5e-05,0.015,9.81,2.265479387,0.011811445,Near L.U,174.41959102708742,46.418417019483066,167359.23845741714,17291678.49279592,8.045161427776368e-05,-4.022580713888184e-05,-3.611382371854376e-05,-2.4058098332251625e-05,-4.880208742053079e-06,2.011290356944093e-05,8.045161427776368e-05,0.000140790324986,0.0001849613268877,0.0002011290356944,0.0001849613268877,8.04516142777637e-05,-4.022580713888184e-05,0.0098633397189164,0.0002011290356944,45505.17313,0.0
116,0.0990854,90,2392.75435,121762.4421,0.017102346,1.511076221,39.97369726,0,1,1000.0,2.5e-05,0.015,9.81,3.047166006,0.01412238,Loaded,82.40264258864838,1.619294735757305,10696.564440693792,13055247.714712651,0.0001068245340755,-5.341226703776785e-05,-4.7952330441749136e-05,-3.19446063097398e-05,-6.479994587321382e-06,2.670613351888394e-05,0.0001068245340755,0.0001869429346321,0.0002455936744608,0.0002670613351888,0.0002455936744608,0.0001068245340755,-5.341226703776785e-05,0.0090408156872071,0.0002670613351888,377764.20458894066,256001.76248894067
117,0.0620014,90,15113.495,37180.02011,0.003019597,0.269165429,39.97313746,1,1,894.7169653,2.5e-05,0.015,9.81,0.880041745,0.015063872,Loaded,142.5095973910227,57.929449237762526,214237.40974020885,14127777.207304554,9.097860924114304e-05,-4.548930462057152e-05,-4.0839273217679e-05,-2.7206070964568304e-05,-5.518778064856984e-06,2.2744652310285768e-05,9.097860924114304e-05,0.000159212566172,0.0002091632894468,0.0002274465231028,0.0002091632894468,9.097860924114304e-05,-4.548930462057152e-05,0.0105019302675736,0.0002274465231028,273827.7976566633,236647.7775466633
118,0.0620014,90,739.28955,21945.55643,0.003019597,0.147718167,39.97257767,1,0,724.2035207,2.5e-05,0.015,9.81,0.276814945,0.015513221,Near L.U,84.11647982191664,2.833668615944445,8482.423058671691,8338822.548802494,0.0001179206086219,-5.896030431096066e-05,-5.293323335753746e-05,-3.5262755422537935e-05,-7.153084375386837e-06,2.9480152155480343e-05,0.0001179206086219,0.0002063610650883,0.0002711039726663,0.0002948015215548,0.0002711039726663,0.0001179206086219,-5.896030431096066e-05,0.0121396014499216,0.0002948015215548,21945.55643,0.0
119,0.0620014,90,18081.01916,35311.10821,0.003019597,0.17656701,39.97201788,1,1,878.0684863,2.5e-05,0.015,9.81,0.507872093,0.016262135,Loaded,135.346129441293,69.30385603040406,251533.61176171232,13417246.570162809,9.252235305080912e-05,-4.626117652540457e-05,-4.153224243040844e-05,-2.766770918906092e-05,-5.612421829535366e-06,2.313058826270229e-05,9.252235305080912e-05,0.0001619141178389,0.0002127124152906,0.000231305882627,0.0002127124152906,9.252235305080916e-05,-4.626117652540457e-05,0.010595782496339,0.000231305882627,182974.3047313032,147663.19652130318
120,0.0620014,90,11426.07772,38397.64453,0.003019597,0.18280782,39.97145808,1,1,878.4806969,2.5e-05,0.015,9.81,0.528657707,0.017588783,Loaded,147.1767052988263,43.79571960472872,159028.19390047563,14589840.85596763,8.904168850905621e-05,-4.45208442545281e-05,-3.996981131186973e-05,-2.662685785799921e-05,-5.4012841205247e-06,2.2260422127264062e-05,8.904168850905621e-05,0.0001558229548908,0.0002047102348761,0.0002226042212726,0.0002047102348761,8.904168850905622e-05,-4.45208442545281e-05,0.0103844240660392,0.0002226042212726,258899.36375017045,220501.71922017046
121,0.0620014,90,10829.16102,38652.49616,0.003019597,0.945285994,39.97089829,1,1,873.8318195,2.5e-05,0.015,9.81,2.052608895,0.023580095,Loaded,148.15354186530192,41.50776068643598,149922.70039005298,14686470.402427653,8.857726312007575e-05,-4.428863156003788e-05,-3.9761335984449336e-05,-2.648797696945036e-05,-5.373111996650235e-06,2.2144315780018948e-05,8.857726312007575e-05,0.0001550102104601,0.0002036425032096,0.0002214431578001,0.0002036425032096,8.857726312007577e-05,-4.428863156003788e-05,0.010356258482808,0.0002214431578001,260292.01284109088,221639.51668109087
122,0.0840486,90,9027.901909,156110.7775,0.015191143,4.496578725,39.9703385,1,0,712.5287033,2.5e-05,0.015,9.81,7.733346675,0.023901059,Unloaded,118.9394464119652,6.878280106688878,27461.32237927533,15982849.651610436,7.885250733023709e-05,-3.942625366511855e-05,-3.539600261664903e-05,-2.3579904419888888e-05,-4.783206639921809e-06,1.971312683255928e-05,7.885250733023709e-05,0.0001379918878279,0.0001812849190803,0.0001971312683255,0.0001812849190803,7.88525073302371e-05,-3.942625366511855e-05,0.0085145178327623,0.0001971312683255,29775.072973276176,-126335.70452672383
123,0.0840486,90,7930.732622,137138.49,0.015191143,1.790146006,39.9697787,1,0,712.5287033,2.5e-05,0.015,9.81,2.551535877,0.025334694,Loaded,104.48462523590226,6.042356349816996,24123.92241650989,14040242.476022627,8.511838885619206e-05,-4.255919442809603e-05,-3.820868627627525e-05,-2.545364176180483e-05,-5.163296089638247e-06,2.1279597214048025e-05,8.511838885619206e-05,0.0001489571804983,0.0001956904194741,0.0002127959721404,0.0001956904194741,8.511838885619207e-05,-4.255919442809603e-05,0.0087949643724805,0.0002127959721404,397611.41605526884,260472.92605526885
124,0.0840486,90,7272.43105,125755.1175,0.015191143,1.827215087,39.96921891,1,0,712.5287033,2.5e-05,0.015,9.81,2.271179988,0.026639945,Loaded,95.8117325302645,5.540802095846244,22121.482439458992,12874632.16223604,8.95846875720392e-05,-4.47923437860196e-05,-4.02135574767658e-05,-2.6789235269177848e-05,-5.43422253696153e-06,2.239617189300981e-05,8.95846875720392e-05,0.000156773203251,0.0002059586104132,0.00022396171893,0.0002059586104132,8.958468757203921e-05,-4.47923437860196e-05,0.0089949368332308,0.00022396171893,283465.3155973812,157710.19809738122
125,0.050673,90,424.2568095,83959.45136,0.002016969,0.217209299,39.96865912,1,0,698.4540622,2.5e-05,0.015,9.81,1.356521732,0.026661342,Unloaded,481.7856348018439,2.434518484494804,5744.288999702783,39031031.903321214,4.842406672775863e-05,-2.4212033363879315e-05,-2.1737018271672223e-05,-1.4480641183429024e-05,-2.937412205983373e-06,1.2106016681939662e-05,4.842406672775863e-05,8.47421167735776e-05,0.0001113287746389,0.0001210601668193,0.0001113287746389,4.842406672775864e-05,-2.4212033363879315e-05,0.0085776768841433,0.0001210601668193,8764.390512528409,-75195.0608474716
126,0.050673,90,353.8573659,70027.56263,0.002016969,0.261205332,39.96809932,1,0,698.4540622,2.5e-05,0.015,9.81,1.145476343,0.031668368,Unloaded,401.8400926735216,2.030544422312192,4791.105125215846,32553925.79452565,5.389644385510395e-05,-2.6948221927551972e-05,-2.4193506742071543e-05,-1.611709047313864e-05,-3.2693675425721057e-06,1.3474110963775994e-05,5.389644385510395e-05,9.431877674643192e-05,0.0001239099781833,0.0001347411096377,0.0001239099781833,5.389644385510397e-05,-2.6948221927551972e-05,0.0089831915623284,0.0001347411096377,7836.762938373631,-62190.799691626366
127,0.04445,90,3351.366467,127001.0588,0.001551992,0.198540401,39.96753953,1,1,799.3044686,2.5e-05,0.015,9.81,2.012674247,0.032288897,Unloaded,947.1120047984784,24.992857881392432,59198.22252016344,67303943.48121268,3.624213040585507e-05,-1.812106520292753e-05,-1.626868423227252e-05,-1.0837778022253309e-05,-2.198453856085857e-06,9.06053260146377e-06,3.624213040585507e-05,6.342372821024637e-05,8.332203883396344e-05,9.060532601463768e-05,8.332203883396344e-05,3.624213040585508e-05,-1.812106520292753e-05,0.0080508425661939,9.060532601463768e-05,18963.898069792776,-108037.16073020722
128,0.1005332,90,8643.328255,117514.9151,0.007938986,0.680581802,39.96697974,1,0,719.7809038,2.5e-05,0.015,9.81,1.238969875,0.03252427,Unloaded,171.32132836200995,12.600838598703916,60788.02265375671,27534821.236258093,5.7211168140895465e-05,-2.8605584070447733e-05,-2.568144914829045e-05,-1.710831934440215e-05,-3.470439287150965e-06,1.4302792035223871e-05,5.7211168140895465e-05,0.0001001195442465,0.0001315306556261,0.0001430279203522,0.0001315306556261,5.721116814089548e-05,-2.8605584070447733e-05,0.0071278964115786,0.0001430279203522,48338.39134545259,-69176.52375454741
129,0.1005332,90,7395.773165,100553.1237,0.007938986,1.495733181,39.96641994,1,0,719.7809038,2.5e-05,0.015,9.81,2.284804302,0.033166196,Questionable,146.59326187296466,10.782066955617504,52014.040590902674,23560188.11168888,6.27232863143866e-05,-3.13616431571933e-05,-2.815577692679793e-05,-1.8756652721268817e-05,-3.804805322425613e-06,1.5680821578596658e-05,6.27232863143866e-05,0.0001097657510501,0.00014420322535,0.0001568082157859,0.00014420322535,6.272328631438662e-05,-3.13616431571933e-05,0.0073338860727011,0.0001568082157859,229404.99048750065,128851.86678750065
130,0.04445,90,3014.870481,124877.2953,0.001551992,0.197811685,39.96586015,1,1,819.285892,2.5e-05,0.015,9.81,1.889127901,0.033701135,Unloaded,931.2740115942609,22.483434803203885,54585.66957950812,66175678.76367875,3.710855660757242e-05,-1.855427830378621e-05,-1.6657613197773665e-05,-1.1096872472323488e-05,-2.25101141831657e-06,9.277139151893107e-06,3.710855660757242e-05,6.493997406325174e-05,8.531398568746833e-05,9.277139151893106e-05,8.531398568746833e-05,3.710855660757243e-05,-1.855427830378621e-05,0.0081239710244624,9.277139151893106e-05,72971.09474413971,-51906.20055586028
131,0.1005332,90,6266.933667,85205.39262,0.007938986,1.507511726,39.96530036,1,0,719.7809038,2.5e-05,0.015,9.81,1.902224049,0.034022098,Loaded,124.218283567181,9.136367070285552,44074.97835093927,19963565.223228704,6.916392453054357e-05,-3.4581962265271784e-05,-3.1046906896796525e-05,-2.0682648972777088e-05,-4.195495542989377e-06,1.72909811326359e-05,6.916392453054357e-05,0.0001210368679284,0.0001590104980338,0.0001729098113263,0.0001590104980338,6.916392453054358e-05,-3.4581962265271784e-05,0.0075746527147686,0.0001729098113263,188762.730761018,103557.338141018
132,0.0427736,90,27265.33248,181879.1083,0.009117786,1.149836764,39.96474056,1,0,719.7809038,2.5e-05,0.015,9.81,2.679820153,0.034236073,Unloaded,230.8749952525976,34.610261539755385,71037.8397694647,15786639.536041798,7.831542534727922e-05,-3.915771267363961e-05,-3.5154912562346574e-05,-2.3419296441112103e-05,-4.7506271545757375e-06,1.9578856336819812e-05,7.831542534727922e-05,0.0001370519943577,0.0001800501471356,0.0001957885633681,0.0001800501471356,7.831542534727923e-05,-3.915771267363961e-05,0.0118660949738875,0.0001957885633681,85360.37429390481,-96518.73400609518
133,0.050673,90,38180.71215,125698.4838,0.002016969,0.173717455,39.96418077,1,0,696.0479705,2.5e-05,0.015,9.81,1.204650341,0.035947877,Unloaded,721.2972789870347,219.0928876071472,515172.6615348094,58428107.08915761,3.510841362555524e-05,-1.755420681277762e-05,-1.5759771535889006e-05,-1.0498753503898608e-05,-2.1296824014432038e-06,8.777103406388813e-06,3.510841362555524e-05,6.143972384472166e-05,8.071558075500908e-05,8.77710340638881e-05,8.071558075500908e-05,3.5108413625555244e-05,-1.755420681277762e-05,0.0075914379747559,8.77710340638881e-05,24412.63610795759,-101285.84769204241
134,0.050673,90,244.9671696,48478.44206,0.002016969,15.17273926,39.96362098,1,0,698.4540622,2.5e-05,0.015,9.81,39.24728526,0.037167537,Unloaded,278.18448791351784,1.40569836271673,3316.769904718774,22533795.499039706,6.696489496783586e-05,-3.348244748391793e-05,-3.0059787288415434e-05,-2.0025055338018004e-05,-4.062102031966622e-06,1.6741223741958972e-05,6.696489496783586e-05,0.0001171885661937,0.0001539548452736,0.0001674122374195,0.0001539548452736,6.696489496783587e-05,-3.348244748391793e-05,0.0099520125111988,0.0001674122374195,5619.913555620642,-42858.528504379356
135,0.050673,90,3610.165505,83506.3818,0.002016969,4.213685446,39.96306118,1,0,751.524695,2.5e-05,0.015,9.81,18.47710218,0.037766668,Unloaded,479.1857797284936,20.716260663832717,52594.45758535607,38814972.01236168,4.8209700771170624e-05,-2.4104850385585312e-05,-2.164079180764196e-05,-1.441653759384938e-05,-2.924408730232999e-06,1.205242519279266e-05,4.8209700771170624e-05,8.43669763495486e-05,0.0001108359391361,0.0001205242519279,0.0001108359391361,4.820970077117064e-05,-2.4104850385585312e-05,0.0085618147571154,0.0001205242519279,8578.484580533493,-74927.89721946651
136,0.050673,90,29760.14058,97976.29062,0.002016969,3.764445804,39.96250139,1,0,696.0479705,2.5e-05,0.015,9.81,19.16125644,0.038173222,Unloaded,562.2186496846904,170.7730099336777,401553.82042156806,45540156.64230789,4.066999054163822e-05,-2.033499527081911e-05,-1.825630078701252e-05,-1.2161876929459093e-05,-2.4670486125394867e-06,1.016749763540956e-05,4.066999054163822e-05,7.117248344786689e-05,9.350185801273554e-05,0.000101674976354,9.350185801273554e-05,4.066999054163823e-05,-2.033499527081911e-05,0.0080033947851324,0.000101674976354,48991.71527547215,-48984.57534452785
137,0.0427736,90,21216.27459,141527.6013,0.009117786,14.30593551,39.9619416,1,0,719.7809038,2.5e-05,0.015,9.81,22.8333774,0.038900738,Questionable,179.65331248684717,26.93166543990614,55277.459606807824,12283372.015608218,9.081455158945583e-05,-4.540727579472792e-05,-4.0765629585218696e-05,-2.7157011475186003e-05,-5.5088262995238444e-06,2.270363789736397e-05,9.081455158945583e-05,0.0001589254652815,0.000208786114654,0.0002270363789736,0.000208786114654,9.081455158945583e-05,-4.540727579472792e-05,0.0129656365427295,0.0002270363789736,287945.1304579613,146417.52915796128
138,0.050673,90,38880.33444,245563.6972,0.002016969,2.084448901,39.9613818,1,1,771.137436,2.5e-05,0.015,9.81,25.85330914,0.039264497,Unloaded,1409.121424966274,223.1075394855152,581207.7428781037,114136755.55630562,2.516906246251749e-05,-1.2584531231258747e-05,-1.1298108721525082e-05,-7.526508760448713e-06,-1.5267596525133662e-06,6.292265615629376e-06,2.516906246251749e-05,4.404585930940562e-05,5.7864633685483705e-05,6.292265615629373e-05,5.7864633685483705e-05,2.51690624625175e-05,-1.2584531231258747e-05,0.0068553945522053,6.292265615629373e-05,207585.00661588693,-37978.690584113065
139,0.04445,90,2796.167964,105961.6415,0.001551992,1.20078373778554,39.96082201,1,1,799.3044686,2.5e-05,0.015,9.81,8.333707238,0.039350087,Unloaded,790.2102837649936,20.85245801224233,49391.24830618661,56144710.54500801,4.0336706997639606e-05,-2.0168353498819803e-05,-1.8106693557073012e-05,-1.2062212449808545e-05,-2.446831575509143e-06,1.0084176749409908e-05,4.0336706997639606e-05,7.058923724586931e-05,9.273562644508776e-05,0.000100841767494,9.273562644508776e-05,4.033670699763961e-05,-2.0168353498819803e-05,0.0083965449715271,0.000100841767494,58028.072882099914,-47933.568617900084
140,0.050673,90,21520.19414,70848.75119,0.002016969,0.260507081,39.96026222,1,0,696.0479705,2.5e-05,0.015,9.81,0.919183351,0.039820833,Unloaded,406.5523298935482,123.48961584256378,290372.1556657661,32929216.060514413,4.924538056163778e-05,-2.462269028081889e-05,-2.210569680324161e-05,-1.4726245316478278e-05,-2.987233244231626e-06,1.231134514040945e-05,4.924538056163778e-05,8.617941598286612e-05,0.0001132170064397,0.000123113451404,0.0001132170064397,4.924538056163779e-05,-2.462269028081889e-05,0.0086387873477273,0.000123113451404,7101.525831530587,-63747.22535846941
141,0.050673,90,15456.35047,50885.37406,0.002016969,1.230045115,39.95970242,1,0,696.0479705,2.5e-05,0.015,9.81,3.061269672,0.040548349,Unloaded,291.9962177755038,88.69338117729129,208552.66339616195,23650268.706783697,5.986571206551748e-05,-2.9932856032758737e-05,-2.687304402438515e-05,-1.7902129131056595e-05,-3.631464377615617e-06,1.4966428016379375e-05,5.986571206551748e-05,0.0001047649961146,0.000137633553262,0.0001496642801637,0.000137633553262,5.986571206551749e-05,-2.9932856032758737e-05,0.0094260748074289,0.0001496642801637,5287.71425686725,-45597.65980313275
142,0.050673,90,5590.650665,32224.57189,0.002016969,0.298424661,39.95914263,1,0,698.4540622,2.5e-05,0.015,9.81,0.468606322,0.040698132,Unloaded,184.9146888498832,32.08090496022002,75695.45708409083,14976977.60518065,7.940141344648643e-05,-3.9700706723243216e-05,-3.5642400391239595e-05,-2.3744048265086425e-05,-4.816503379224489e-06,1.9850353361621615e-05,7.940141344648643e-05,0.0001389524735313,0.000182546875158,0.0001985035336162,0.000182546875158,7.940141344648645e-05,-3.9700706723243216e-05,0.0108753807372272,0.0001985035336162,23881.85008826427,-8342.72180173573
143,0.0840486,90,39022.65961,280251.8348,0.015191143,2.19398938,39.95858284,1,0,729.0564309,2.5e-05,0.015,9.81,3.955246728,0.040933505,Unloaded,213.5214404851037,29.7310256592371,121453.5634723418,28684153.839148983,5.548453283253135e-05,-2.7742266416265672e-05,-2.490638200125733e-05,-1.659198959259451e-05,-3.3657012927444927e-06,1.3871133208132845e-05,5.548453283253135e-05,9.709793245692983e-05,0.0001275610552576,0.0001387113320813,0.0001275610552576,5.548453283253136e-05,-2.7742266416265672e-05,0.0074695661061627,0.0001387113320813,300819.2859170723,20567.451117072313
144,0.0840486,90,35639.67063,255955.98,0.015191143,7.827644847,39.95802304,1,0,729.0564309,2.5e-05,0.015,9.81,12.72178891,0.041468444,Questionable,195.0106395891343,27.153555718066773,110924.3973182396,26197073.26979272,5.853485171045904e-05,-2.926742585522952e-05,-2.627563579724081e-05,-1.7504151171559758e-05,-3.5507341598628188e-06,1.4633712927614767e-05,5.853485171045904e-05,0.0001024359904933,0.0001345738545924,0.0001463371292761,0.0001345738545924,5.8534851710459056e-05,-2.926742585522952e-05,0.0076058966144917,0.0001463371292761,426625.69254783273,170669.71254783272
145,0.0840486,90,46963.20173,263035.1918,0.015191143,2.970092502,39.95746325,1,0,719.7809038,2.5e-05,0.015,9.81,4.922516195,0.041789407,Unloaded,200.4042296154542,35.78085578043864,144307.953769885,26921252.85159385,5.696415608904879e-05,-2.8482078044524395e-05,-2.5570568219712084e-05,-1.7034453328338613e-05,-3.45545549365426e-06,1.4241039022262204e-05,5.696415608904879e-05,9.968727315583538e-05,0.0001309627655064,0.0001424103902226,0.0001309627655064,5.69641560890488e-05,-2.8482078044524395e-05,0.0075357243353524,0.0001424103902226,252140.31939739353,-10894.872402606445
146,0.0840486,90,32272.45316,231773.3927,0.015191143,5.239517719,39.95690346,1,0,729.0564309,2.5e-05,0.015,9.81,7.632165308,0.041896395,Loaded,176.58613621830827,24.588101953476446,100444.31818460148,23721322.806381278,6.206654168823615e-05,-3.1033270844118074e-05,-2.7860971659435465e-05,-1.856026105235146e-05,-3.764967080587852e-06,1.5516635422059044e-05,6.206654168823615e-05,0.0001086164479544,0.0001426933444288,0.0001551663542205,0.0001426933444288,6.206654168823616e-05,-3.1033270844118074e-05,0.0077637685079227,0.0001551663542205,528482.5402402317,296709.1475402317
147,0.0840486,90,41508.00799,232481.3139,0.015191143,2.942681737,39.95634366,1,0,719.7809038,2.5e-05,0.015,9.81,4.224055454,0.042645309,Questionable,177.1254952361781,31.62459101834931,127545.30094728564,23793443.099147197,6.127085121797249e-05,-3.0635425608986247e-05,-2.750379516725948e-05,-1.8322319281418847e-05,-3.716700359978092e-06,1.531771280449313e-05,6.127085121797249e-05,0.0001072239896314,0.0001408640217173,0.0001531771280449,0.0001408640217173,6.12708512179725e-05,-3.0635425608986247e-05,0.0077282348484863,0.0001531771280449,410483.07323475915,178001.75933475915
148,0.0681736,90,6921.960107,333204.3386,0.01317197,2.289072197,39.95578387,1,0,701.9203355,2.5e-05,0.015,9.81,5.404238262,0.042859284,Unloaded,292.78133908264294,6.082215969093309,19403.256767988005,31900630.553206496,5.315836063470918e-05,-2.657918031735459e-05,-2.3862189495671443e-05,-1.589637546508006e-05,-3.2245952876351552e-06,1.32895901586773e-05,5.315836063470918e-05,9.302713111074104e-05,0.0001222130967344,0.0001328959015867,0.0001222130967344,5.315836063470919e-05,-2.657918031735459e-05,0.0079181663595779,0.0001328959015867,347342.78363655193,14138.445036551915
149,0.0840486,90,33883.88179,189779.5086,0.015191143,1.773845815,39.95522408,1,0,719.7809038,2.5e-05,0.015,9.81,2.030675749,0.043650993,Loaded,144.59136040891724,25.815835440260155,104117.97890202251,19422556.32769116,6.906671300614418e-05,-3.453335650307209e-05,-3.100326973815046e-05,-2.0653579022670756e-05,-4.189598675220332e-06,1.726667825153605e-05,6.906671300614418e-05,0.0001208667477607,0.0001587870050349,0.0001726667825153,0.0001587870050349,6.906671300614419e-05,-3.453335650307209e-05,0.0080768290265401,0.0001726667825153,468572.855343386,278793.346743386
